Code du departement;Libelle du departement;Code de la circonscription;Libelle de la circonscription;Inscrits;Abstentions;Votants;Blancs et nuls;Exprimes;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix
83;VAR;5;5eme circonscription;99009;58898;40111;955;39156;LXG;Liste Extreme gauche;VACHETTA;633;LXG;Liste Extreme gauche;MIRGUET;172;LPC;Liste du Parti communiste;GOMEZ;1045;LPS;Liste du Parti socialiste;ROCARD;9011;LVE;Liste des Verts;BENNAHMIAS;1961;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;846;LDV;Liste Divers;AUDIC;0;LDV;Liste Divers;GOVERNATORI;722;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;339;LDV;Liste Divers;LAURELLI;54;LDV;Liste Divers;SANMARTIN;1;LDV;Liste Divers;GARINO;29;LDV;Liste Divers;KERDO;23;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;8685;LUDF;Liste Union pour la democratie francaise;CORNILLET;4458;LDD;Liste Divers droite;LOUIS;3474;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;1169;LFN;Liste Front National;LE PEN;6206;LXD;Liste Extreme droite;VAUZELLE;328;;;;;;;;;;;;;;;;;;;;;;;;
83;VAR;6;6eme circonscription;145957;84891;61066;1858;59208;LXG;Liste Extreme gauche;VACHETTA;1431;LXG;Liste Extreme gauche;MIRGUET;404;LPC;Liste du Parti communiste;GOMEZ;3577;LPS;Liste du Parti socialiste;ROCARD;16092;LVE;Liste des Verts;BENNAHMIAS;3609;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;2175;LDV;Liste Divers;AUDIC;0;LDV;Liste Divers;GOVERNATORI;1050;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;536;LDV;Liste Divers;LAURELLI;73;LDV;Liste Divers;SANMARTIN;2;LDV;Liste Divers;GARINO;6;LDV;Liste Divers;KERDO;1;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;9243;LUDF;Liste Union pour la democratie francaise;CORNILLET;5473;LDD;Liste Divers droite;LOUIS;4121;LDD;Liste Divers droite;LALLOUETTE;7;LDD;Liste Divers droite;MARCHIANI;1731;LFN;Liste Front National;LE PEN;9134;LXD;Liste Extreme droite;VAUZELLE;543;;;;;;;;;;;;;;;;;;;;;;;;
83;VAR;7;7eme circonscription;101513;63522;37991;998;36993;LXG;Liste Extreme gauche;VACHETTA;720;LXG;Liste Extreme gauche;MIRGUET;229;LPC;Liste du Parti communiste;GOMEZ;2142;LPS;Liste du Parti socialiste;ROCARD;9353;LVE;Liste des Verts;BENNAHMIAS;1865;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;535;LDV;Liste Divers;AUDIC;0;LDV;Liste Divers;GOVERNATORI;513;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;259;LDV;Liste Divers;LAURELLI;33;LDV;Liste Divers;SANMARTIN;4;LDV;Liste Divers;GARINO;8;LDV;Liste Divers;KERDO;31;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;7307;LUDF;Liste Union pour la democratie francaise;CORNILLET;4280;LDD;Liste Divers droite;LOUIS;2910;LDD;Liste Divers droite;LALLOUETTE;1;LDD;Liste Divers droite;MARCHIANI;1023;LFN;Liste Front National;LE PEN;5367;LXD;Liste Extreme droite;VAUZELLE;413;;;;;;;;;;;;;;;;;;;;;;;;
84;VAUCLUSE;1;1ere circonscription;69722;41160;28562;787;27775;LXG;Liste Extreme gauche;VACHETTA;692;LXG;Liste Extreme gauche;MIRGUET;187;LPC;Liste du Parti communiste;GOMEZ;1405;LPS;Liste du Parti socialiste;ROCARD;8539;LVE;Liste des Verts;BENNAHMIAS;2030;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;286;LDV;Liste Divers;AUDIC;1;LDV;Liste Divers;GOVERNATORI;414;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;229;LDV;Liste Divers;LAURELLI;43;LDV;Liste Divers;SANMARTIN;1;LDV;Liste Divers;GARINO;62;LDV;Liste Divers;KERDO;0;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;4320;LUDF;Liste Union pour la democratie francaise;CORNILLET;2620;LDD;Liste Divers droite;LOUIS;1537;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;625;LFN;Liste Front National;LE PEN;4439;LXD;Liste Extreme droite;VAUZELLE;345;;;;;;;;;;;;;;;;;;;;;;;;
84;VAUCLUSE;2;2eme circonscription;112734;63476;49258;1559;47699;LXG;Liste Extreme gauche;VACHETTA;1286;LXG;Liste Extreme gauche;MIRGUET;259;LPC;Liste du Parti communiste;GOMEZ;2241;LPS;Liste du Parti socialiste;ROCARD;13747;LVE;Liste des Verts;BENNAHMIAS;3988;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;1452;LDV;Liste Divers;AUDIC;13;LDV;Liste Divers;GOVERNATORI;832;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;452;LDV;Liste Divers;LAURELLI;63;LDV;Liste Divers;SANMARTIN;13;LDV;Liste Divers;GARINO;31;LDV;Liste Divers;KERDO;0;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;7452;LUDF;Liste Union pour la democratie francaise;CORNILLET;4496;LDD;Liste Divers droite;LOUIS;2631;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;1046;LFN;Liste Front National;LE PEN;7261;LXD;Liste Extreme droite;VAUZELLE;436;;;;;;;;;;;;;;;;;;;;;;;;
84;VAUCLUSE;3;3eme circonscription;90623;52305;38318;1291;37027;LXG;Liste Extreme gauche;VACHETTA;850;LXG;Liste Extreme gauche;MIRGUET;282;LPC;Liste du Parti communiste;GOMEZ;1682;LPS;Liste du Parti socialiste;ROCARD;9236;LVE;Liste des Verts;BENNAHMIAS;2371;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;996;LDV;Liste Divers;AUDIC;8;LDV;Liste Divers;GOVERNATORI;626;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;337;LDV;Liste Divers;LAURELLI;49;LDV;Liste Divers;SANMARTIN;1;LDV;Liste Divers;GARINO;42;LDV;Liste Divers;KERDO;0;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;5639;LUDF;Liste Union pour la democratie francaise;CORNILLET;3571;LDD;Liste Divers droite;LOUIS;2162;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;967;LFN;Liste Front National;LE PEN;7809;LXD;Liste Extreme droite;VAUZELLE;399;;;;;;;;;;;;;;;;;;;;;;;;
84;VAUCLUSE;4;4eme circonscription;77665;43233;34432;1334;33098;LXG;Liste Extreme gauche;VACHETTA;679;LXG;Liste Extreme gauche;MIRGUET;156;LPC;Liste du Parti communiste;GOMEZ;1372;LPS;Liste du Parti socialiste;ROCARD;8503;LVE;Liste des Verts;BENNAHMIAS;1638;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;1072;LDV;Liste Divers;AUDIC;6;LDV;Liste Divers;GOVERNATORI;566;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;330;LDV;Liste Divers;LAURELLI;35;LDV;Liste Divers;SANMARTIN;10;LDV;Liste Divers;GARINO;22;LDV;Liste Divers;KERDO;0;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;4973;LUDF;Liste Union pour la democratie francaise;CORNILLET;3329;LDD;Liste Divers droite;LOUIS;2272;LDD;Liste Divers droite;LALLOUETTE;2;LDD;Liste Divers droite;MARCHIANI;863;LFN;Liste Front National;LE PEN;6939;LXD;Liste Extreme droite;VAUZELLE;331;;;;;;;;;;;;;;;;;;;;;;;;
85;VENDEE;1;1ere circonscription;89178;50241;38937;1384;37553;LXG;Liste Extreme gauche;DEFRANCE;627;LXG;Liste Extreme gauche;LE PIVERT;205;LPC;Liste du Parti communiste;LE HYARIC;863;LPS;Liste du Parti socialiste;POIGNANT;8760;LVE;Liste des Verts;AUBERT;2387;LDG;Liste Divers gauche;LE GUEN;472;LCP;Liste Chasse-Peche-Nature et Traditions;SANCHEZ;909;LDV;Liste Divers;DOIMI DE FRANKOPAN;33;LDV;Liste Divers;GUILLEMIN-LUGUE;0;LDV;Liste Divers;RESTIER;0;LDV;Liste Divers;BIDOU;49;LDV;Liste Divers;BOLEN;236;LDV;Liste Divers;LE TALLEC;0;LDV;Liste Divers;CLOPEAU;91;LDV;Liste Divers;REY-ROBERT;441;LUMP;Liste Union pour un Mouvement Populaire;BACHELOT;3094;LUDF;Liste Union pour la democratie francaise;MORILLON;3564;LDD;Liste Divers droite;HUNAULT;649;LDD;Liste Divers droite;VILLIERS DE;13903;LDD;Liste Divers droite;MONTENOT;0;LFN;Liste Front National;MARECHAL;1270;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;VENDEE;2;2eme circonscription;85496;45380;40116;1377;38739;LXG;Liste Extreme gauche;DEFRANCE;681;LXG;Liste Extreme gauche;LE PIVERT;164;LPC;Liste du Parti communiste;LE HYARIC;1074;LPS;Liste du Parti socialiste;POIGNANT;10238;LVE;Liste des Verts;AUBERT;2243;LDG;Liste Divers gauche;LE GUEN;552;LCP;Liste Chasse-Peche-Nature et Traditions;SANCHEZ;726;LDV;Liste Divers;DOIMI DE FRANKOPAN;40;LDV;Liste Divers;REY-ROBERT;448;LDV;Liste Divers;GUILLEMIN-LUGUE;0;LDV;Liste Divers;RESTIER;0;LDV;Liste Divers;BIDOU;25;LDV;Liste Divers;BOLEN;217;LDV;Liste Divers;LE TALLEC;2;LDV;Liste Divers;CLOPEAU;83;LUMP;Liste Union pour un Mouvement Populaire;BACHELOT;3342;LUDF;Liste Union pour la democratie francaise;MORILLON;3314;LDD;Liste Divers droite;HUNAULT;571;LDD;Liste Divers droite;VILLIERS DE;13431;LDD;Liste Divers droite;MONTENOT;0;LFN;Liste Front National;MARECHAL;1588;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;VENDEE;3;3eme circonscription;100139;55247;44892;1127;43765;LXG;Liste Extreme gauche;DEFRANCE;570;LXG;Liste Extreme gauche;LE PIVERT;193;LPC;Liste du Parti communiste;LE HYARIC;1292;LPS;Liste du Parti socialiste;POIGNANT;9770;LVE;Liste des Verts;AUBERT;1955;LDG;Liste Divers gauche;LE GUEN;727;LCP;Liste Chasse-Peche-Nature et Traditions;SANCHEZ;1078;LDV;Liste Divers;DOIMI DE FRANKOPAN;42;LDV;Liste Divers;CLOPEAU;53;LDV;Liste Divers;LE TALLEC;3;LDV;Liste Divers;BOLEN;238;LDV;Liste Divers;BIDOU;32;LDV;Liste Divers;RESTIER;0;LDV;Liste Divers;GUILLEMIN-LUGUE;0;LDV;Liste Divers;REY-ROBERT;480;LUMP;Liste Union pour un Mouvement Populaire;BACHELOT;4403;LUDF;Liste Union pour la democratie francaise;MORILLON;3243;LDD;Liste Divers droite;HUNAULT;701;LDD;Liste Divers droite;VILLIERS DE;16483;LDD;Liste Divers droite;MONTENOT;0;LFN;Liste Front National;MARECHAL;2502;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;VENDEE;4;4eme circonscription;87087;46308;40779;1679;39100;LXG;Liste Extreme gauche;DEFRANCE;540;LXG;Liste Extreme gauche;LE PIVERT;212;LPC;Liste du Parti communiste;LE HYARIC;656;LPS;Liste du Parti socialiste;POIGNANT;6497;LVE;Liste des Verts;AUBERT;2063;LDG;Liste Divers gauche;LE GUEN;366;LCP;Liste Chasse-Peche-Nature et Traditions;SANCHEZ;729;LDV;Liste Divers;DOIMI DE FRANKOPAN;18;LDV;Liste Divers;CLOPEAU;80;LDV;Liste Divers;LE TALLEC;11;LDV;Liste Divers;BOLEN;201;LDV;Liste Divers;BIDOU;26;LDV;Liste Divers;RESTIER;9;LDV;Liste Divers;GUILLEMIN-LUGUE;4;LDV;Liste Divers;REY-ROBERT;499;LUMP;Liste Union pour un Mouvement Populaire;BACHELOT;3122;LUDF;Liste Union pour la democratie francaise;MORILLON;3767;LDD;Liste Divers droite;HUNAULT;622;LDD;Liste Divers droite;VILLIERS DE;18728;LDD;Liste Divers droite;MONTENOT;0;LFN;Liste Front National;MARECHAL;950;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;VENDEE;5;5eme circonscription;77050;41195;35855;1056;34799;LXG;Liste Extreme gauche;DEFRANCE;594;LXG;Liste Extreme gauche;LE PIVERT;199;LPC;Liste du Parti communiste;LE HYARIC;1074;LPS;Liste du Parti socialiste;POIGNANT;9103;LVE;Liste des Verts;AUBERT;1653;LDG;Liste Divers gauche;LE GUEN;473;LCP;Liste Chasse-Peche-Nature et Traditions;SANCHEZ;899;LDV;Liste Divers;DOIMI DE FRANKOPAN;27;LDV;Liste Divers;CLOPEAU;38;LDV;Liste Divers;LE TALLEC;0;LDV;Liste Divers;BOLEN;201;LDV;Liste Divers;BIDOU;20;LDV;Liste Divers;RESTIER;0;LDV;Liste Divers;GUILLEMIN-LUGUE;0;LDV;Liste Divers;REY-ROBERT;427;LUMP;Liste Union pour un Mouvement Populaire;BACHELOT;3081;LUDF;Liste Union pour la democratie francaise;MORILLON;2766;LDD;Liste Divers droite;HUNAULT;455;LDD;Liste Divers droite;VILLIERS DE;12375;LDD;Liste Divers droite;MONTENOT;0;LFN;Liste Front National;MARECHAL;1414;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;VIENNE;1;1ere circonscription;78131;42182;35949;1313;34636;LXG;Liste Extreme gauche;DEFRANCE;994;LXG;Liste Extreme gauche;LE PIVERT;293;LPC;Liste du Parti communiste;LE HYARIC;1654;LPS;Liste du Parti socialiste;POIGNANT;12143;LVE;Liste des Verts;AUBERT;2963;LDG;Liste Divers gauche;LE GUEN;340;LCP;Liste Chasse-Peche-Nature et Traditions;SANCHEZ;988;LDV;Liste Divers;DOIMI DE FRANKOPAN;0;LDV;Liste Divers;CLOPEAU;68;LDV;Liste Divers;LE TALLEC;2;LDV;Liste Divers;BOLEN;245;LDV;Liste Divers;BIDOU;53;LDV;Liste Divers;RESTIER;0;LDV;Liste Divers;GUILLEMIN-LUGUE;0;LDV;Liste Divers;REY-ROBERT;539;LUMP;Liste Union pour un Mouvement Populaire;BACHELOT;6340;LUDF;Liste Union pour la democratie francaise;MORILLON;2917;LDD;Liste Divers droite;HUNAULT;463;LDD;Liste Divers droite;VILLIERS DE;2707;LDD;Liste Divers droite;MONTENOT;0;LFN;Liste Front National;MARECHAL;1927;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;VIENNE;2;2eme circonscription;70106;36381;33725;1022;32703;LXG;Liste Extreme gauche;DEFRANCE;807;LXG;Liste Extreme gauche;LE PIVERT;208;LPC;Liste du Parti communiste;LE HYARIC;1344;LPS;Liste du Parti socialiste;POIGNANT;10967;LVE;Liste des Verts;AUBERT;3274;LDG;Liste Divers gauche;LE GUEN;359;LCP;Liste Chasse-Peche-Nature et Traditions;SANCHEZ;668;LDV;Liste Divers;DOIMI DE FRANKOPAN;0;LDV;Liste Divers;CLOPEAU;78;LDV;Liste Divers;LE TALLEC;2;LDV;Liste Divers;BOLEN;192;LDV;Liste Divers;BIDOU;34;LDV;Liste Divers;RESTIER;2;LDV;Liste Divers;GUILLEMIN-LUGUE;0;LDV;Liste Divers;REY-ROBERT;415;LUMP;Liste Union pour un Mouvement Populaire;BACHELOT;6995;LUDF;Liste Union pour la democratie francaise;MORILLON;3059;LDD;Liste Divers droite;HUNAULT;372;LDD;Liste Divers droite;VILLIERS DE;2494;LDD;Liste Divers droite;MONTENOT;0;LFN;Liste Front National;MARECHAL;1433;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;VIENNE;3;3eme circonscription;67332;35791;31541;1514;30027;LXG;Liste Extreme gauche;DEFRANCE;741;LXG;Liste Extreme gauche;LE PIVERT;270;LPC;Liste du Parti communiste;LE HYARIC;1685;LPS;Liste du Parti socialiste;POIGNANT;9004;LVE;Liste des Verts;AUBERT;1519;LDG;Liste Divers gauche;LE GUEN;327;LCP;Liste Chasse-Peche-Nature et Traditions;SANCHEZ;1338;LDV;Liste Divers;DOIMI DE FRANKOPAN;0;LDV;Liste Divers;CLOPEAU;53;LDV;Liste Divers;LE TALLEC;4;LDV;Liste Divers;BOLEN;224;LDV;Liste Divers;BIDOU;52;LDV;Liste Divers;RESTIER;1;LDV;Liste Divers;GUILLEMIN-LUGUE;0;LDV;Liste Divers;REY-ROBERT;471;LUMP;Liste Union pour un Mouvement Populaire;BACHELOT;6832;LUDF;Liste Union pour la democratie francaise;MORILLON;2309;LDD;Liste Divers droite;HUNAULT;410;LDD;Liste Divers droite;VILLIERS DE;2785;LDD;Liste Divers droite;MONTENOT;0;LFN;Liste Front National;MARECHAL;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;VIENNE;4;4eme circonscription;74223;42181;32042;1445;30597;LXG;Liste Extreme gauche;DEFRANCE;781;LXG;Liste Extreme gauche;LE PIVERT;276;LPC;Liste du Parti communiste;LE HYARIC;1573;LPS;Liste du Parti socialiste;POIGNANT;8681;LVE;Liste des Verts;AUBERT;1738;LDG;Liste Divers gauche;LE GUEN;302;LCP;Liste Chasse-Peche-Nature et Traditions;SANCHEZ;1045;LDV;Liste Divers;DOIMI DE FRANKOPAN;0;LDV;Liste Divers;CLOPEAU;53;LDV;Liste Divers;LE TALLEC;0;LDV;Liste Divers;BOLEN;296;LDV;Liste Divers;BIDOU;63;LDV;Liste Divers;RESTIER;0;LDV;Liste Divers;GUILLEMIN-LUGUE;0;LDV;Liste Divers;REY-ROBERT;565;LUMP;Liste Union pour un Mouvement Populaire;BACHELOT;5638;LUDF;Liste Union pour la democratie francaise;MORILLON;3073;LDD;Liste Divers droite;HUNAULT;426;LDD;Liste Divers droite;VILLIERS DE;3143;LDD;Liste Divers droite;MONTENOT;0;LFN;Liste Front National;MARECHAL;2944;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;HAUTE VIENNE;1;1ere circonscription;51887;25937;25950;1041;24909;LXG;Liste Extreme gauche;LECLERC;838;LXG;Liste Extreme gauche;MAILLOT;132;LPC;Liste du Parti communiste;GENESTE;1290;LPS;Liste du Parti socialiste;GUY-QUINT;9333;LVE;Liste des Verts;NORMAND;2151;LCP;Liste Chasse-Peche-Nature et Traditions;LAVERGNE;312;LDV;Liste Divers;VILLELE DE ;3;LDV;Liste Divers;TONNIEAU;36;LDV;Liste Divers;TALON;139;LDV;Liste Divers;GAUDRY;31;LDV;Liste Divers;MORGILLO;0;LDV;Liste Divers;VELASQUE;351;LUMP;Liste Union pour un Mouvement Populaire;HORTEFEUX;5160;LUDF;Liste Union pour la democratie francaise;FOURTOU;2184;LDD;Liste Divers droite;PELTIER;1293;LDD;Liste Divers droite;LE BAUZEC;0;LFN;Liste Front National;VERDON;1589;LXD;Liste Extreme droite;JAFFRES;67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;HAUTE VIENNE;2;2eme circonscription;72669;35688;36981;2070;34911;LXG;Liste Extreme gauche;LECLERC;1136;LXG;Liste Extreme gauche;MAILLOT;265;LPC;Liste du Parti communiste;GENESTE;3007;LPS;Liste du Parti socialiste;GUY-QUINT;13619;LVE;Liste des Verts;NORMAND;2056;LCP;Liste Chasse-Peche-Nature et Traditions;LAVERGNE;1104;LDV;Liste Divers;VILLELE DE ;4;LDV;Liste Divers;VELASQUE;575;LDV;Liste Divers;MORGILLO;0;LDV;Liste Divers;GAUDRY;63;LDV;Liste Divers;TALON;340;LDV;Liste Divers;TONNIEAU;44;LUMP;Liste Union pour un Mouvement Populaire;HORTEFEUX;5898;LUDF;Liste Union pour la democratie francaise;FOURTOU;2323;LDD;Liste Divers droite;PELTIER;1725;LDD;Liste Divers droite;LE BAUZEC;1;LFN;Liste Front National;VERDON;2648;LXD;Liste Extreme droite;JAFFRES;103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;HAUTE VIENNE;3;3eme circonscription;65987;33838;32149;1454;30695;LXG;Liste Extreme gauche;LECLERC;1157;LXG;Liste Extreme gauche;MAILLOT;251;LPC;Liste du Parti communiste;GENESTE;2224;LPS;Liste du Parti socialiste;GUY-QUINT;12048;LVE;Liste des Verts;NORMAND;1981;LCP;Liste Chasse-Peche-Nature et Traditions;LAVERGNE;960;LDV;Liste Divers;VILLELE DE ;4;LDV;Liste Divers;VELASQUE;538;LDV;Liste Divers;MORGILLO;1;LDV;Liste Divers;GAUDRY;63;LDV;Liste Divers;TALON;273;LDV;Liste Divers;TONNIEAU;34;LUMP;Liste Union pour un Mouvement Populaire;HORTEFEUX;5114;LUDF;Liste Union pour la democratie francaise;FOURTOU;2199;LDD;Liste Divers droite;PELTIER;1435;LDD;Liste Divers droite;LE BAUZEC;1;LFN;Liste Front National;VERDON;2333;LXD;Liste Extreme droite;JAFFRES;79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;HAUTE VIENNE;4;4eme circonscription;70262;35627;34635;1687;32948;LXG;Liste Extreme gauche;LECLERC;1205;LXG;Liste Extreme gauche;MAILLOT;273;LPC;Liste du Parti communiste;GENESTE;3034;LPS;Liste du Parti socialiste;GUY-QUINT;14162;LVE;Liste des Verts;NORMAND;2262;LCP;Liste Chasse-Peche-Nature et Traditions;LAVERGNE;784;LDV;Liste Divers;VILLELE DE ;1;LDV;Liste Divers;VELASQUE;581;LDV;Liste Divers;MORGILLO;1;LDV;Liste Divers;GAUDRY;55;LDV;Liste Divers;TALON;239;LDV;Liste Divers;TONNIEAU;42;LUMP;Liste Union pour un Mouvement Populaire;HORTEFEUX;4401;LUDF;Liste Union pour la democratie francaise;FOURTOU;1936;LDD;Liste Divers droite;PELTIER;1523;LDD;Liste Divers droite;LE BAUZEC;0;LFN;Liste Front National;VERDON;2364;LXD;Liste Extreme droite;JAFFRES;85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;VOSGES;1;1ere circonscription;75241;43743;31498;1292;30206;LXG;Liste Extreme gauche;NIMSGERN;770;LXG;Liste Extreme gauche;HOFFMANN;348;LPC;Liste du Parti communiste;POURRE;504;LPS;Liste du Parti socialiste;MOSCOVICI;8783;LVE;Liste des Verts;ISLER-BEGUIN;1730;LEC;Liste ecologiste;WAECHTER;812;LDV;Liste Divers;PICO;0;LDV;Liste Divers;MARCINEK;836;LDV;Liste Divers;MERCK;614;LDV;Liste Divers;ALLENBACH;0;LDV;Liste Divers;ROHER ;354;LDV;Liste Divers;ETIENNE;89;LDV;Liste Divers;LAMBEAUX;0;LDV;Liste Divers;SCHMITT;18;LUMP;Liste Union pour un Mouvement Populaire;DAUL;5992;LUDF;Liste Union pour la democratie francaise;GRIESBECK;3255;LDD;Liste Divers droite;MILLET;1850;LDD;Liste Divers droite;MONZANI;490;LFN;Liste Front National;GOLLNISCH;3605;LXD;Liste Extreme droite;MEGRET;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;VOSGES;2;2eme circonscription;73927;43766;30161;1388;28773;LXG;Liste Extreme gauche;NIMSGERN;829;LXG;Liste Extreme gauche;HOFFMANN;302;LPC;Liste du Parti communiste;POURRE;769;LPS;Liste du Parti socialiste;MOSCOVICI;8896;LVE;Liste des Verts;ISLER-BEGUIN;1498;LEC;Liste ecologiste;WAECHTER;705;LDV;Liste Divers;PICO;0;LDV;Liste Divers;MARCINEK;723;LDV;Liste Divers;SCHMITT;11;LDV;Liste Divers;LAMBEAUX;0;LDV;Liste Divers;ETIENNE;73;LDV;Liste Divers;ROHER ;254;LDV;Liste Divers;ALLENBACH;0;LDV;Liste Divers;MERCK;595;LUMP;Liste Union pour un Mouvement Populaire;DAUL;4785;LUDF;Liste Union pour la democratie francaise;GRIESBECK;2752;LDD;Liste Divers droite;MILLET;1505;LDD;Liste Divers droite;MONZANI;445;LFN;Liste Front National;GOLLNISCH;4445;LXD;Liste Extreme droite;MEGRET;186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;VOSGES;3;3eme circonscription;66983;37533;29450;1464;27986;LXG;Liste Extreme gauche;NIMSGERN;911;LXG;Liste Extreme gauche;HOFFMANN;335;LPC;Liste du Parti communiste;POURRE;554;LPS;Liste du Parti socialiste;MOSCOVICI;7514;LVE;Liste des Verts;ISLER-BEGUIN;1622;LEC;Liste ecologiste;WAECHTER;684;LDV;Liste Divers;PICO;0;LDV;Liste Divers;MERCK;620;LDV;Liste Divers;ALLENBACH;0;LDV;Liste Divers;ROHER ;308;LDV;Liste Divers;ETIENNE;84;LDV;Liste Divers;LAMBEAUX;0;LDV;Liste Divers;SCHMITT;24;LDV;Liste Divers;MARCINEK;973;LUMP;Liste Union pour un Mouvement Populaire;DAUL;5124;LUDF;Liste Union pour la democratie francaise;GRIESBECK;3182;LDD;Liste Divers droite;MILLET;1738;LDD;Liste Divers droite;MONZANI;481;LFN;Liste Front National;GOLLNISCH;3657;LXD;Liste Extreme droite;MEGRET;175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
